lat,lon,n,year,month,day,ozone,ozone_max,hour_max,aqi,pressure,humidity,temp,windsp,winddir
33.83062,-117.93845,24,2002,5,8,0.026,0.044,10,37,29.778261,78.5,61.916667,3.75,231.458333
33.83062,-117.93845,24,2002,5,9,0.029958,0.046,10,39,29.76087,80.478261,62,3.5625,196.833333
33.83062,-117.93845,24,2002,5,10,0.030708,0.042,9,36,29.704348,77.083333,61.791667,4.183333,191.5
33.83062,-117.93845,24,2002,5,11,0.026417,0.047,10,40,29.754167,70.458333,62.958333,3.183333,233.75
33.83062,-117.93845,24,2002,5,12,0.028625,0.06,10,51,29.825,39.833333,75.5,3.508333,167.625
33.83062,-117.93845,24,2002,5,13,0.034292,0.057,10,48,29.758333,48.833333,73.958333,3.291667,220.958333
33.83062,-117.93845,24,2002,5,14,0.037625,0.051,10,43,29.620833,70.375,66.791667,4.475,200.083333
33.83062,-117.93845,24,2002,5,15,0.035083,0.04,11,34,29.673913,80.625,62.083333,4.479167,197.833333
33.83062,-117.93845,24,2002,5,16,0.028125,0.041,11,35,29.75,81.791667,61.958333,3.95,219.208333
33.83062,-117.93845,24,2002,5,17,0.034583,0.046,10,39,29.729167,79.625,63.5,3.670833,226.791667
33.83062,-117.93845,24,2002,5,18,0.046792,0.054,13,46,29.7,91.291667,61.291667,3.175,230.958333
33.83062,-117.93845,24,2002,5,19,0.035833,0.046,9,39,29.7125,86.583333,61.583333,4.416667,230.25
33.83062,-117.93845,24,2002,5,20,0.018917,0.028,12,24,29.7875,79.166667,60.083333,5.829167,250.458333
33.83062,-117.93845,24,2002,5,21,0.020333,0.033,10,28,29.85,70.208333,60,4.220833,213.541667
33.83062,-117.93845,24,2002,5,22,0.017792,0.035,11,30,7.773913,75.5,44.833333,3.966667,178.833333
33.83062,-117.93845,24,2002,5,23,0.028958,0.047,11,40,16.190909,62.642857,67.142857,3.866667,181.291667
33.83062,-117.93845,24,2002,5,24,0.032375,0.044,9,37,29.713043,79.458333,63.708333,4.045833,192.916667
33.83062,-117.93845,24,2002,5,25,0.037125,0.043,10,36,29.730435,78.875,62.208333,3.829167,207.291667
33.83062,-117.93845,24,2002,5,26,0.03675,0.045,8,38,29.725,77.333333,62.5,3.6125,223.125
33.83062,-117.93845,24,2002,5,27,0.027667,0.043,9,36,29.730435,77.083333,63,3.633333,196.041667
33.83062,-117.93845,24,2002,5,28,0.018375,0.042,10,36,29.720833,79.708333,64.708333,3.35,219.416667
33.83062,-117.93845,24,2002,5,29,0.030167,0.053,11,45,29.656522,66.75,67.5,3.704167,219.416667
33.83062,-117.93845,24,2002,5,30,0.035917,0.052,11,44,29.666667,59,65.416667,3.83913,213.956522
33.83062,-117.93845,24,2002,5,31,0.033583,0.049,10,42,29.6375,79.166667,68.5,3.0375,227
33.83062,-117.93845,24,2002,6,1,0.03625,0.044,8,37,29.675,78.125,65.875,4.004167,220.75
33.83062,-117.93845,24,2002,6,2,0.033292,0.039,10,33,29.670833,77.041667,64.416667,4.2625,230.333333
33.83062,-117.93845,24,2002,6,3,0.03125,0.041,11,35,29.6875,77.875,63.583333,4.054167,213.416667
33.83062,-117.93845,24,2002,6,4,0.032667,0.053,10,45,29.7,77.458333,67.791667,3.708333,184.5
33.83062,-117.93845,24,2002,6,5,0.04975,0.067,10,74,29.683333,48.208333,70.291667,3.533333,219.083333
33.83062,-117.93845,24,2002,6,6,0.03225,0.048,9,41,29.616667,69.416667,67.875,3.75,216.208333
33.83062,-117.93845,24,2002,6,7,0.027792,0.036,10,31,29.620833,91.333333,64.875,3.9375,223.208333
33.83062,-117.93845,24,2002,6,8,0.034667,0.04,9,34,29.6,85.75,63,4.733333,206.083333
33.83062,-117.93845,24,2002,6,9,0.036083,0.04,10,34,29.6,80,62.875,4.441667,193.083333
33.83062,-117.93845,24,2002,6,10,0.034792,0.042,10,36,29.6125,77.083333,64.625,4.445833,208.333333
33.83062,-117.93845,24,2002,6,11,0.03225,0.042,10,36,29.683333,78.083333,64.416667,3.533333,219
33.83062,-117.93845,24,2002,6,12,0.027458,0.045,10,38,29.75,75.166667,66.875,3.566667,209.875
33.83062,-117.93845,24,2002,6,13,0.028792,0.043,9,36,29.745833,74.958333,67.583333,3.491667,242.291667
33.83062,-117.93845,24,2002,6,14,0.017667,0.032,14,27,29.7125,72,68.875,3.391667,221.583333
33.83062,-117.93845,24,2002,6,15,0.031917,0.059,10,50,29.7,66.166667,71.083333,3.545833,205.625
33.83062,-117.93845,24,2002,6,16,0.04325,0.063,9,61,29.7375,61.583333,71.291667,3.566667,209.041667
33.83062,-117.93845,24,2002,6,17,0.036583,0.059,10,50,29.7125,57.333333,70.458333,3.354167,220.958333
33.83062,-117.93845,24,2002,6,18,0.019625,0.038,15,32,29.616667,66.5,68.958333,3.75,219.041667
33.83062,-117.93845,24,2002,6,19,0.030542,0.039,9,33,29.583333,81.75,68.416667,4.445833,205.166667
33.83062,-117.93845,24,2002,6,20,0.029042,0.035,11,30,29.6625,89.333333,66.333333,4.583333,210.583333
33.83062,-117.93845,24,2002,6,21,0.0265,0.043,11,36,29.7125,83.666667,66.083333,4.4,225.041667
33.83062,-117.93845,24,2002,6,22,0.035583,0.065,10,67,29.733333,78.5,68.125,3.716667,191.416667
33.83062,-117.93845,24,2002,6,23,0.05125,0.069,10,80,29.716667,82.041667,68.416667,3.754167,205.041667
33.83062,-117.93845,24,2002,6,24,0.045833,0.061,11,54,29.716667,81.916667,69.041667,4.05,196.708333
33.83062,-117.93845,24,2002,6,25,0.0345,0.059,10,50,29.729167,78.541667,69.916667,3.720833,240.666667
33.83062,-117.93845,24,2002,6,26,0.026333,0.047,9,40,29.7375,81.375,67.166667,3.545833,225.958333
33.83062,-117.93845,24,2002,6,27,0.030125,0.045,9,38,29.716667,80.416667,66.333333,3.729167,208.708333
33.83062,-117.93845,24,2002,6,28,0.033667,0.045,11,38,29.6375,78.083333,67.541667,4.0125,206.375
33.83062,-117.93845,24,2002,6,29,0.036583,0.051,10,43,29.675,79.708333,68.75,3.979167,190.208333
33.83062,-117.93845,24,2002,6,30,0.030333,0.042,9,36,29.720833,82.208333,68.5,3.3875,227.083333
33.83062,-117.93845,24,2002,7,1,0.027667,0.046,10,39,29.729167,81.208333,70.208333,3.645833,225.666667
33.83062,-117.93845,24,2002,7,2,0.022458,0.047,10,40,29.7375,79.25,70.625,3.616667,220.416667
33.83062,-117.93845,24,2002,7,3,0.026375,0.039,11,33,29.6875,82.958333,66.833333,4.079167,219.958333
33.83062,-117.93845,24,2002,7,4,0.031583,0.039,9,33,29.641667,83.583333,66.083333,4.204167,213.041667
33.83062,-117.93845,24,2002,7,5,0.033708,0.043,10,36,29.666667,81.791667,67.208333,3.791667,210.166667
33.83062,-117.93845,24,2002,7,6,0.041875,0.061,9,54,29.691667,83.708333,68.75,3.741667,230.5
33.83062,-117.93845,24,2002,7,7,0.043833,0.075,10,100,29.679167,83.375,70.208333,3.504167,218.25
33.83062,-117.93845,24,2002,7,8,0.037625,0.064,9,64,29.65,82.916667,71.625,3.645833,214.541667
33.83062,-117.93845,24,2002,7,9,0.029792,0.053,9,45,29.6625,80.25,72.75,3.5375,212.875
33.83062,-117.93845,24,2002,7,10,0.016667,0.038,9,32,29.666667,79.5,72.666667,3.575,226.041667
33.83062,-117.93845,24,2002,7,11,0.012583,0.03,11,25,29.658333,85.833333,72,3.325,217.375
33.83062,-117.93845,24,2002,7,12,0.015667,0.036,9,31,29.641667,77.875,74,3.6,222.375
33.83062,-117.93845,24,2002,7,13,0.02325,0.044,9,37,29.625,77.083333,73,3.825,233.833333
33.83062,-117.93845,24,2002,7,14,0.028083,0.043,8,36,29.608333,81.25,71.708333,3.8,211.333333
33.83062,-117.93845,24,2002,7,15,0.022125,0.033,9,28,29.675,82.583333,71.5,4.0375,220.75
33.83062,-117.93845,24,2002,7,16,0.0185,0.028,8,24,29.7,81.166667,71.041667,4.15,229.208333
33.83062,-117.93845,24,2002,7,17,0.023208,0.033,10,28,29.75,80.875,70.833333,4.0875,212.125
33.83062,-117.93845,24,2002,7,18,0.029958,0.04,11,34,29.758333,80.875,71.041667,3.720833,227.75
33.83062,-117.93845,24,2002,7,19,0.028875,0.038,10,32,29.691667,89.541667,68.208333,3.766667,222.583333
33.83062,-117.93845,24,2002,7,20,0.028417,0.04,11,34,29.7125,87.541667,67.25,3.9375,213.125
33.83062,-117.93845,24,2002,7,21,0.02925,0.043,10,36,29.7375,84.041667,67.625,3.679167,232.541667
33.83062,-117.93845,24,2002,7,22,0.022167,0.043,10,36,29.7125,77.041667,70.291667,3.2125,215.333333
33.83062,-117.93845,24,2002,7,23,0.02225,0.041,10,35,29.7375,66.625,74.541667,3.316667,233.541667
33.83062,-117.93845,24,2002,7,24,0.021083,0.044,10,37,29.7875,67.291667,76.416667,3.458333,201.25
33.83062,-117.93845,24,2002,7,25,0.022833,0.037,9,31,29.741667,67.833333,76.291667,3.575,212.666667
33.83062,-117.93845,24,2002,7,26,0.03,0.04,9,34,29.7125,83.291667,70.541667,4.054167,199.833333
33.83062,-117.93845,24,2002,7,27,0.033458,0.043,9,36,29.733333,79.125,68.291667,4.4875,199.625
33.83062,-117.93845,24,2002,7,28,0.030917,0.048,10,41,29.808333,74.791667,69.125,3.7625,211.875
33.83062,-117.93845,24,2002,7,29,0.023917,0.045,10,38,29.729167,81.458333,69.625,3.8125,218.625
33.83062,-117.93845,24,2002,7,30,0.03275,0.053,9,45,29.733333,84.708333,69.958333,3.9,214.041667
33.83062,-117.93845,24,2002,7,31,0.032042,0.055,10,47,29.729167,84.208333,70.375,3.6125,222.583333
33.83062,-117.93845,24,2002,8,1,0.037833,0.052,9,44,29.7125,84.375,70,4.129167,207.583333
33.83062,-117.93845,24,2002,8,2,0.028292,0.033,0,28,29.708333,88.916667,68.875,3.733333,222.125
33.83062,-117.93845,24,2002,8,3,0.032417,0.049,10,42,29.779167,86.083333,68.416667,3.983333,236.625
33.83062,-117.93845,24,2002,8,4,0.033583,0.061,10,54,29.791667,79.166667,71.25,3.108333,203.75
33.83062,-117.93845,24,2002,8,5,0.0205,0.043,9,36,29.729167,84.625,69.583333,3.575,207.333333
33.83062,-117.93845,24,2002,8,6,0.021333,0.04,10,34,29.733333,81.166667,69.458333,3.754167,206.25
33.83062,-117.93845,24,2002,8,7,0.023208,0.04,11,34,29.729167,74.666667,70.875,3.4625,225.041667
33.83062,-117.93845,24,2002,8,8,0.024792,0.053,10,45,29.741667,68.75,73.708333,3.254167,244.083333
33.83062,-117.93845,24,2002,8,9,0.030292,0.06,10,51,29.708333,70.25,74.708333,3.379167,230.458333
33.83062,-117.93845,24,2002,8,10,0.044583,0.078,11,106,29.625,77.125,73.125,3.308333,235.125
33.83062,-117.93845,24,2002,8,11,0.039833,0.061,9,54,29.625,81.375,72,3.570833,211.916667
33.83062,-117.93845,24,2002,8,12,0.03175,0.045,9,38,29.625,84.708333,71.458333,3.675,219.666667
33.83062,-117.93845,24,2002,8,13,0.032958,0.048,10,41,29.675,85.5,70.875,3.4625,217.416667
33.83062,-117.93845,24,2002,8,14,0.040417,0.055,10,47,29.645833,86.666667,69.708333,3.533333,236.291667
33.83062,-117.93845,24,2002,8,15,0.043958,0.055,11,47,29.629167,87,69.375,3.5,223.833333
33.83062,-117.93845,24,2002,8,16,0.039625,0.054,10,46,29.691667,88.458333,68.75,3.283333,216.041667
33.83062,-117.93845,24,2002,8,17,0.048208,0.057,10,48,29.670833,92.75,68.083333,3.3875,219.291667
33.83062,-117.93845,24,2002,8,18,0.04975,0.054,12,46,29.629167,92.25,67.333333,3.825,209.75
33.83062,-117.93845,24,2002,8,19,0.039833,0.044,12,37,29.620833,92.708333,67.375,4.0875,220.041667
33.83062,-117.93845,24,2002,8,20,0.036458,0.051,11,43,29.654167,87.25,68.375,3.133333,240
33.83062,-117.93845,24,2002,8,21,0.031917,0.057,11,48,29.675,81.708333,68.833333,3.504167,272.458333
33.83062,-117.93845,24,2002,8,22,0.034375,0.06,10,51,29.779167,76.083333,70.208333,3.433333,230.208333
33.83062,-117.93845,24,2002,8,23,0.023917,0.056,10,47,29.754167,75.916667,69.958333,3.004167,220.875
33.83062,-117.93845,24,2002,8,24,0.022792,0.059,10,50,29.754167,73.166667,70.875,2.8875,224.458333
33.83062,-117.93845,24,2002,8,25,0.0285,0.065,10,67,29.766667,70.458333,71.625,2.925,187.291667
33.83062,-117.93845,24,2002,8,26,0.023292,0.044,9,37,29.683333,80.166667,70.041667,3.329167,195.958333
33.83062,-117.93845,24,2002,8,27,0.031292,0.047,10,40,29.6,86.875,68,3.620833,193.166667
33.83062,-117.93845,24,2002,8,28,0.033375,0.044,10,37,29.6375,80.958333,68.375,3.941667,194.916667
33.83062,-117.93845,24,2002,8,29,0.026958,0.048,10,41,29.65,80,69.25,3.4625,238.75
33.83062,-117.93845,24,2002,8,30,0.0235,0.049,10,42,29.625,78.083333,71.208333,3.166667,215.958333
33.83062,-117.93845,24,2002,8,31,0.014333,0.039,11,33,29.654167,70.541667,73.208333,2.4125,270.958333
33.83062,-117.93845,24,2002,9,1,0.022208,0.06,10,51,29.629167,51.083333,84.416667,3.029167,223.875
33.83062,-117.93845,24,2002,9,2,0.0295,0.055,10,47,29.604167,64.125,78.375,3.320833,226.583333
33.83062,-117.93845,24,2002,9,3,0.024667,0.041,10,35,29.604167,81.916667,74.458333,3.354167,229.333333
33.83062,-117.93845,24,2002,9,4,0.034458,0.063,12,61,29.633333,80.833333,73.833333,3.279167,230.5
33.83062,-117.93845,24,2002,9,5,0.013667,0.028,10,24,29.658333,81.791667,73.625,2.566667,220.208333
33.83062,-117.93845,24,2002,9,6,0.01525,0.031,10,26,29.6125,65.166667,74.166667,3.216667,216.791667
33.83062,-117.93845,24,2002,9,7,0.020417,0.04,10,34,12.345833,28.291667,27.75,0.541667,93.625
33.83062,-117.93845,24,2002,9,8,0.025125,0.056,11,47,0,0,0,0,0
33.83062,-117.93845,24,2002,9,9,0.025417,0.058,10,49,0,0,0,0,0
33.83062,-117.93845,24,2002,9,10,0.0225,0.051,10,43,14.8,33.291667,37.791667,1.9875,105.666667
33.83062,-117.93845,24,2002,9,11,0.016667,0.043,10,36,29.608333,77.25,71.041667,3.070833,206.375
33.83062,-117.93845,24,2002,9,12,0.027083,0.06,11,51,29.629167,80.958333,69.25,3.095833,237.25
33.83062,-117.93845,24,2002,9,13,0.017458,0.04,10,34,29.625,79.25,70.166667,2.891667,210.666667
33.83062,-117.93845,24,2002,9,14,0.021833,0.056,9,47,29.654167,79.083333,70.791667,2.775,230.125
33.83062,-117.93845,24,2002,9,15,0.025167,0.058,10,49,29.65,77.125,70.958333,2.9875,228.041667
33.83062,-117.93845,24,2002,9,16,0.019917,0.033,9,28,29.620833,80.333333,69.25,3.2125,192.125
33.83062,-117.93845,24,2002,9,17,0.026875,0.041,11,35,29.579167,86.333333,68.375,3.470833,195.041667
33.83062,-117.93845,24,2002,9,18,0.026917,0.043,10,36,29.529167,79.458333,68.666667,3.170833,183.25
33.83062,-117.93845,24,2002,9,19,0.029208,0.05,11,42,29.55,83.708333,70.416667,3.3875,174
33.83062,-117.93845,24,2002,9,20,0.021875,0.05,10,42,29.591667,80.25,71.916667,2.85,251
33.83062,-117.93845,24,2002,9,21,0.021042,0.048,10,41,29.633333,77.541667,71.458333,3.029167,238.375
33.83062,-117.93845,24,2002,9,22,0.032208,0.072,10,90,29.633333,71,75.958333,2.641667,189.583333
33.83062,-117.93845,24,2002,9,23,0.032167,0.065,10,67,29.583333,70.708333,76.416667,2.6375,205.541667
33.83062,-117.93845,24,2002,9,24,0.032667,0.063,10,61,29.529167,86.583333,71.25,2.783333,205.791667
33.83062,-117.93845,24,2002,9,25,0.029375,0.055,10,47,29.525,86.541667,69.666667,3.029167,228.041667
33.83062,-117.93845,24,2002,9,26,0.027125,0.05,9,42,29.533333,87.041667,67.625,3.208333,234
33.83062,-117.93845,24,2002,9,27,0.026792,0.032,9,27,29.575,81.666667,65.458333,3.391667,216.958333
33.83062,-117.93845,24,2002,9,28,0.02275,0.029,0,25,29.620833,82.625,65.375,3.65,214.666667
33.83062,-117.93845,24,2002,9,29,0.018958,0.037,9,31,29.6875,78.75,65.541667,2.9625,222.5
33.83062,-117.93845,24,2002,9,30,0.024125,0.038,9,32,29.720833,78.416667,64.458333,3.579167,163.291667
33.83062,-117.93845,24,2002,10,1,0.017875,0.034,10,29,29.6625,84.541667,61.583333,3.5,207.916667
33.83062,-117.93845,24,2002,10,2,0.018583,0.043,10,36,29.691667,77.041667,61.916667,3.5375,167.458333
33.83062,-117.93845,24,2002,10,3,0.017583,0.045,10,38,29.758333,67.166667,64.916667,3.133333,159.666667
33.83062,-117.93845,24,2002,10,4,0.018417,0.048,10,41,29.708333,66.25,66.458333,2.891667,153.416667
33.83062,-117.93845,24,2002,10,5,0.020458,0.055,10,47,29.720833,64.25,69.583333,2.595833,167.166667
33.83062,-117.93845,24,2002,10,6,0.018583,0.05,10,42,29.725,59.5,72,2.570833,157.333333
33.83062,-117.93845,24,2002,10,7,0.024542,0.059,10,50,29.7125,63.041667,72.541667,2.458333,186.791667
33.83062,-117.93845,24,2002,10,8,0.028042,0.047,10,40,29.625,83.541667,68.541667,3.170833,219.25
33.83062,-117.93845,24,2002,10,9,0.0265,0.046,10,39,29.645833,85.25,67.458333,2.625,231.25
33.83062,-117.93845,24,2002,10,10,0.029333,0.048,10,41,29.670833,88.208333,64.5,3.183333,235.25
33.83062,-117.93845,24,2002,10,11,0.016792,0.032,8,27,29.75,77.833333,64.541667,2.745833,221.791667
33.83062,-117.93845,24,2002,10,12,0.008833,0.023,9,19,29.8375,88.625,62.791667,1.9875,210.166667
33.83062,-117.93845,24,2002,10,13,0.030792,0.049,10,42,29.7875,90.791667,63.333333,2.783333,216.583333
33.83062,-117.93845,24,2002,10,14,0.028292,0.036,11,31,29.716667,91.958333,63,2.895833,207.416667
33.83062,-117.93845,24,2002,10,15,0.038708,0.047,20,40,29.7,88.875,61.791667,2.966667,220.833333
33.83062,-117.93845,24,2002,10,16,0.039708,0.05,7,42,29.6875,76.458333,61.958333,3.245833,232.625
33.83062,-117.93845,24,2002,10,17,0.030708,0.047,9,40,29.7,76.666667,61.916667,2.916667,233.916667
33.83062,-117.93845,24,2002,10,18,0.017958,0.04,10,34,29.7625,81.458333,62.375,2.304167,187
33.83062,-117.93845,24,2002,10,19,0.016667,0.039,11,33,29.725,85.708333,62.125,3.179167,176.625
33.83062,-117.93845,24,2002,10,20,0.034583,0.048,10,41,29.625,93.75,60.291667,2.454167,223.375
33.83062,-117.93845,24,2002,10,21,0.030208,0.05,11,42,29.691667,84.958333,62,2.229167,200.333333
33.83062,-117.93845,24,2002,10,22,0.025333,0.039,10,33,29.725,80,62.583333,2.8375,202.541667
33.83062,-117.93845,24,2002,10,23,0.025083,0.047,9,40,29.7375,83.625,61.25,3.1,238.25
33.83062,-117.93845,24,2002,10,24,0.018167,0.041,9,35,29.725,82.041667,61.208333,2.666667,204.125
33.83062,-117.93845,24,2002,10,25,0.010458,0.029,9,25,29.6375,87.333333,59.25,1.883333,171.541667
33.83062,-117.93845,24,2002,10,26,0.018417,0.039,9,33,29.620833,88.666667,59.541667,2.883333,172.416667
33.83062,-117.93845,24,2002,10,27,0.018917,0.045,9,38,29.75,84.625,60.25,0.683333,78.708333
33.83062,-117.93845,24,2002,10,28,0.026208,0.038,10,32,29.745833,88.291667,59.708333,3.279167,161.125
33.83062,-117.93845,24,2002,10,29,0.025042,0.049,9,42,29.683333,83.791667,60.625,2.529167,207.833333
33.83062,-117.93845,24,2002,10,30,0.016458,0.04,9,34,29.7,85.75,60.916667,2.458333,186.416667
33.83062,-117.93845,24,2002,10,31,0.010375,0.025,9,21,29.716667,86.25,60.25,2.366667,163.25
33.83062,-117.93845,24,2002,11,1,0.012375,0.032,10,27,29.729167,85.5,61,2.275,249.458333
33.83062,-117.93845,24,2002,11,2,0.015292,0.04,10,34,29.758333,87.083333,60.125,2.845833,188.166667
33.83062,-117.93845,24,2002,11,3,0.010667,0.03,9,25,29.6375,75.541667,61.458333,2.383333,154.25
33.83062,-117.93845,24,2002,11,4,0.019708,0.051,10,43,29.725,83.333333,59.708333,3.079167,129.208333
33.83062,-117.93845,24,2002,11,5,0.009792,0.029,9,25,29.866667,85.416667,60.666667,2.204167,196.5
33.83062,-117.93845,24,2002,11,6,0.003833,0.012,9,10,29.833333,73.416667,61.75,1.8875,177.708333
33.83062,-117.93845,24,2002,11,7,0.001875,0.005,7,4,29.841667,84.666667,59.5,2.316667,146.916667
33.83062,-117.93845,24,2002,11,8,0.006708,0.011,19,9,29.75,83.333333,60.041667,5.458333,165.041667
33.83062,-117.93845,24,2002,11,9,0.009667,0.013,3,11,29.779167,45.833333,62.25,5.016667,231.625
33.83062,-117.93845,24,2002,11,10,0.010375,0.028,9,24,29.833333,84.25,61.416667,2.458333,182.541667
33.83062,-117.93845,24,2002,11,11,0.012125,0.021,20,18,29.858333,56.041667,67.708333,4.158333,79.5
33.83062,-117.93845,24,2002,11,12,0.010208,0.025,8,21,29.920833,25.458333,73.416667,3.979167,102.25
33.83062,-117.93845,24,2002,11,13,0.003708,0.012,10,10,29.8125,61.583333,63.666667,2.529167,138.208333
33.83062,-117.93845,24,2002,11,14,0.00325,0.01,8,8,29.816667,87.958333,61.333333,1.954167,180.791667
33.83062,-117.93845,24,2002,11,15,0.010708,0.025,8,21,29.891667,20.833333,74.041667,6.004167,62.541667
33.83062,-117.93845,24,2002,11,16,0.010208,0.026,8,22,29.916667,17.291667,71.291667,3.791667,138.25
33.83062,-117.93845,24,2002,11,17,0.005375,0.016,10,14,29.808333,56.125,61.5,2.483333,118.625
33.83062,-117.93845,24,2002,11,18,0.008583,0.026,8,22,29.904167,35.916667,68.416667,2.533333,82.833333
33.83062,-117.93845,24,2002,11,19,0.0085,0.017,21,14,29.925,21.5,73.458333,2.3875,178.75
33.83062,-117.93845,24,2002,11,20,0.015292,0.024,8,20,29.8375,16.166667,82.375,6.791667,61.791667
33.83062,-117.93845,24,2002,11,21,0.01,0.025,9,21,29.825,23.541667,76.666667,3.641667,119.25
33.83062,-117.93845,24,2002,11,22,0.004833,0.012,9,10,29.808333,62.541667,63.833333,2.266667,150.208333
33.83062,-117.93845,24,2002,11,23,0.017375,0.036,8,31,29.8,86.583333,59.708333,2.675,154.666667
33.83062,-117.93845,24,2002,11,24,0.011,0.032,10,27,29.795833,90.083333,58.25,2.6375,138.083333
33.83062,-117.93845,24,2002,11,25,0.009833,0.02,10,17,29.729167,48.958333,63.958333,4.479167,81.625
33.83062,-117.93845,24,2002,11,26,0.017417,0.028,6,24,29.733333,18.625,66.833333,5.616667,122.75
33.83062,-117.93845,24,2002,11,27,0.010542,0.019,8,16,28.520833,26,63.041667,4.579167,133.333333
33.83062,-117.93845,24,2002,11,28,0.014833,0.027,8,23,29.808333,30.083333,69.666667,4.445833,97.5
33.83062,-117.93845,24,2002,11,29,0.009375,0.022,9,19,29.8,75.833333,62.333333,2.533333,186.708333
33.83062,-117.93845,24,2002,11,30,0.012125,0.033,10,28,29.870833,88.666667,59.291667,2.8875,141.583333
33.83062,-117.93845,24,2002,12,1,0.007292,0.021,9,18,29.858333,81.541667,58.208333,2.491667,135
33.83062,-117.93845,24,2002,12,2,0.006917,0.021,9,18,29.754167,68.458333,59.833333,2.558333,151.041667
33.83062,-117.93845,24,2002,12,3,0.008125,0.024,10,20,29.870833,83.208333,58.25,3.004167,143.291667
33.83062,-117.93845,24,2002,12,4,0.002958,0.009,8,8,29.916667,85.041667,58.25,2.670833,131.791667
33.83062,-117.93845,24,2002,12,5,0.001292,0.004,7,3,29.8375,68.25,60.208333,2.2,126.583333
33.83062,-117.93845,24,2002,12,6,0.006875,0.02,10,17,29.8125,81.541667,57.291667,2.745833,147.791667
33.83062,-117.93845,24,2002,12,7,0.011833,0.034,9,29,29.858333,87.5,58.916667,2.379167,143.875
33.83062,-117.93845,24,2002,12,8,0.007542,0.022,9,19,29.9125,84.5,58.833333,2.529167,140.166667
33.83062,-117.93845,24,2002,12,9,0.000667,0.002,7,2,29.904167,81.083333,57.666667,1.9875,140.083333
33.83062,-117.93845,24,2002,12,10,0.003417,0.011,9,9,29.854167,87.25,56.583333,2.8875,129.5
33.83062,-117.93845,24,2002,12,11,0.000958,0.003,7,3,29.820833,74.708333,58.625,2.233333,141.541667
